"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"9850",23975595,"Homey 3Bed/2Bath Second Floor Eagle Rock Unit",65000336,"William","City of Los Angeles","Eagle Rock",34.13403,-118.19116,"Entire home/apt",125,30,37,"202001",1.45,7,72
"9851",23976431,"Cozy 1BED/1BATH Private Unit in Eagle Rock",65000336,"William","City of Los Angeles","Eagle Rock",34.13566,-118.19295,"Entire home/apt",65,30,32,"201912",1.27,7,71
"9852",23978291,"Secluded Venice Beach Garden Bungalow for 2-4",180355755,"Carol","City of Los Angeles","Venice",33.9829,-118.46501,"Entire home/apt",135,2,94,"202005",3.9,1,66
"9853",23978806,"Cute & Cozy studio in the heart of Highland Park!",1840953,"Jennifer","City of Los Angeles","Highland Park",34.10892,-118.19569,"Entire home/apt",80,30,33,"201905",1.23,1,0
"9854",23979324,"Venice Beach Studio B",72126338,"Gary","City of Los Angeles","Venice",33.99344,-118.47614,"Entire home/apt",85,30,70,"201912",2.69,6,65
"9855",23981397,"Loft DTLA 921",180359083,"Todd","City of Los Angeles","Downtown",34.04724,-118.25063,"Entire home/apt",110,30,81,"202005",3.15,1,35
"9856",23983054,"2Bdrm/1 Bath in Studio City / North Hollywood",93552256,"Kevin","City of Los Angeles","North Hollywood",34.16025,-118.3771,"Entire home/apt",174,30,52,"201910",2.38,1,180
"9857",23990517,"Charming traditional family home located in desirable area.",6584481,"Neil","City of Los Angeles","Palms",34.0336,-118.39761,"Entire home/apt",140,56,5,"202002",0.29,1,69
"9858",23991456,"$90.00 per night  Charming/comfy 1 bed avail",1991709,"Marie","City of Los Angeles","Sherman Oaks",34.15148,-118.44188,"Private room",90,1,2,"201807",0.09,1,363
"9859",23996279,"The Writer's Den at La Casita",241943,"Jennifer & Carl","City of Los Angeles","Echo Park",34.07051,-118.25524,"Entire home/apt",99,3,78,"202003",3.04,2,328
"9860",23996805,"NoHo Oasis",12775860,"Joshua","City of Los Angeles","North Hollywood",34.1866,-118.394,"Entire home/apt",80,1,126,"202003",5.25,1,71
"9861",23998602,"Cozy studio in Hollywood. 5 STAR LISTING!",86565277,"Stay","City of Los Angeles","Hollywood",34.09322,-118.32497,"Entire home/apt",95,3,102,"202005",3.8,6,148
"9862",24003914,"LUXURY 2 BEDROOM HOME WITH BACKYARD. BEVERLY HILLS",20056779,"David & Orli","City of Los Angeles","Pico-Robertson",34.05642,-118.386,"Entire home/apt",295,2,74,"202005",2.84,28,80
"9863",24012259,"❤︎ Mid Mod in Mar Vista | Near Beach ❤︎",179394932,"TurnKey Vacation Rentals","City of Los Angeles","Mar Vista",34.01084,-118.45353,"Entire home/apt",300,30,11,"202001",0.47,21,325
"9864",24017677,"Comfy Spacious Room. Pool-Gym-Jacuzzi in compound!",15233364,"Omri","City of Los Angeles","Sherman Oaks",34.17018,-118.44597,"Private room",55,1,10,"201807",0.41,1,0
"9865",24017974,"Zen Oasis in Silverlake Hills House",105975275,"James","City of Los Angeles","Silver Lake",34.08849,-118.26674,"Private room",70,1,81,"202005",3.09,3,313
"9866",24019495,"Hillside Condo in the Heart of LA!",2171270,"Sam","City of Los Angeles","Echo Park",34.07001,-118.26024,"Entire home/apt",152,2,13,"201901",0.57,1,0
"9868",24019992,"S.B1- Affordable Private Room w/ AC in Central LA",31102550,"Hadrian","City of Los Angeles","East Hollywood",34.07778,-118.30569,"Private room",42,30,128,"202005",4.79,64,130
"9869",24020089,"S.B2- Affordable Private Room w/ AC in Central LA",31102550,"Hadrian","City of Los Angeles","East Hollywood",34.07768,-118.30554,"Private room",42,30,156,"202005",5.85,64,180
"9870",24020148,"S.B6- Affordable Private Room w/ AC in Central LA",31102550,"Hadrian","City of Los Angeles","East Hollywood",34.07871,-118.30702,"Private room",46,30,102,"202006",3.82,64,180
"9871",24020287,"S.B4- Affordable Private Room w/ AC in Central LA",31102550,"Hadrian","City of Los Angeles","East Hollywood",34.07727,-118.30601,"Private room",46,30,125,"202005",4.66,64,165
"9872",24020421,"D.B1- Spacious & Clean Private Room in Hollywood",31102550,"Hadrian","City of Los Angeles","Hollywood",34.09606,-118.3424,"Private room",67,30,65,"202002",2.46,64,164
"9873",24021247,"**HOLLYWOOD PENTHOUSE**",180786662,"Beau","City of Los Angeles","Hollywood",34.10355,-118.33772,"Entire home/apt",249,1,28,"201810",1.06,1,180
"9874",24035400,"GATED RESORT STYLE CONDOMINIUM",1010613,"Gloria","City of Los Angeles","Woodland Hills",34.17076,-118.60013,"Entire home/apt",195,30,2,"201908",0.08,4,362
"9875",24036537,"Savor Panoramic City and Canyon Views in Glassell Park",11393365,"Valerie","City of Los Angeles","Glassell Park",34.10707,-118.23572,"Entire home/apt",180,3,64,"202005",2.42,1,350
"9876",24040431,"Huge Craftsmen Home Near DTLA",69121229,"Laura","City of Los Angeles","Westlake",34.07018,-118.27103,"Entire home/apt",275,1,73,"202005",2.8,2,331
"9877",24041143,"Venice Oasis",77917718,"Sean","City of Los Angeles","Venice",33.99606,-118.48062,"Entire home/apt",1000,3,6,"202002",0.23,1,116
"9878",24045238,"⭐️Ocean City Views 220º ⭐️ Pool+Spa ⭐️ Elevator ⭐️",38551478,"Modern Villas","City of Los Angeles","Hollywood Hills",34.11079,-118.34067,"Entire home/apt",999,3,8,"202002",0.31,6,357
"9879",24045563,"Gorgeous, spacious, 2 BR apt in great area",9314216,"Vince","City of Los Angeles","Los Feliz",34.10756,-118.28742,"Entire home/apt",115,30,5,"201811",0.19,1,0
"9880",24046930,"SHORT STOP 1 private bath and toilet",126918272,"Sally-Anna","City of Los Angeles","North Hollywood",34.1756,-118.39099,"Private room",56,1,128,"202002",4.8,2,253
"9881",24056519,"Cozy light studio w/kitchen 5 min to DTLA/USC",5541463,"Nika","City of Los Angeles","Historic South-Central",34.02224,-118.26371,"Entire home/apt",90,30,8,"201810",0.3,1,0
"9882",24059794,"Luxurious, Hollywood Hills Modern Home with Views!",170092664,"Michele","City of Los Angeles","Hollywood Hills West",34.10555,-118.36937,"Entire home/apt",415,6,3,"201811",0.12,1,0
"9884",24062643,"K-town Hideout",69079703,"Henry","City of Los Angeles","East Hollywood",34.07942,-118.30205,"Private room",50,30,18,"201810",0.69,1,0
"9885",24064493,"Charming Mar Vista Cottage - Recently Remodeled",35334416,"Kevin","City of Los Angeles","Mar Vista",34.00912,-118.43159,"Private room",150,2,9,"201909",0.34,1,0
"9886",24065646,"Abba Casa - Private, Mediterranean Style Oasis",7321832,"Ben & Alexis","City of Los Angeles","Jefferson Park",34.03448,-118.32813,"Entire home/apt",599,5,36,"202004",1.36,1,209
"9887",24067406,"Venice Beach, 2 min walk away!",5780178,"Katrina","City of Los Angeles","Venice",33.98924,-118.47016,"Entire home/apt",199,30,39,"202002",1.48,1,333
"9889",24080054,"Elegant Hollywood Retreat with Private Garden",181305265,"Elizabeth","City of Los Angeles","Hollywood Hills",34.11736,-118.32169,"Entire home/apt",185,31,36,"202003",1.37,3,130
"9891",24081381,"Spacious Garden Room in Silverlake Hills Oasis",105975275,"James","City of Los Angeles","Silver Lake",34.08795,-118.26662,"Private room",75,1,76,"202005",2.86,3,306
"9892",24084108,"HOLLYWOOD HILLS- brand new large studio/ best view",172706125,"Nelly","City of Los Angeles","Hollywood Hills",34.10706,-118.34274,"Private room",205,2,86,"202004",3.3,6,350
"9893",24084249,"Experience the Hollywood Hills with City and Canyon Views",9061739,"Deirdre","City of Los Angeles","Hollywood Hills",34.1069,-118.34055,"Entire home/apt",150,30,20,"201912",0.75,1,253
"9894",24084258,"Spacious Master in Silverlake Hills Oasis",105975275,"James","City of Los Angeles","Silver Lake",34.08776,-118.26644,"Private room",70,1,37,"202002",1.42,3,362
"9895",24084951,"Privat French-Vintage-Style-Room",12806148,"Maru","City of Los Angeles","Mid-Wilshire",34.06553,-118.34805,"Private room",65,30,85,"201911",3.23,1,235
"9896",24084968,"Serene Silver Lake Studio In the Trees",4843535,"Janelle","City of Los Angeles","Silver Lake",34.10403,-118.26929,"Entire home/apt",120,2,137,"202003",5.31,1,0
"9897",24086501,"Cozy Guest House in Beautiful Shadow Hills",37600579,"Darrell","City of Los Angeles","Shadow Hills",34.25908,-118.34686,"Entire home/apt",60,2,36,"202003",1.46,1,41
"9898",24087010,"Orange Room/ parking/ all new/ TV/ near freeway",172773539,"Mark","City of Los Angeles","Encino",34.16885,-118.51835,"Private room",60,4,19,"202003",1.18,4,70
"9899",24087743,"Cozy Private Studio in Garden Setting",181305265,"Elizabeth","City of Los Angeles","Hollywood Hills",34.11957,-118.32064,"Entire home/apt",90,31,54,"202003",2.04,3,73
"9900",24087942,"Spacious 3BR/3BA home near Beach & LAX airport",81032820,"Angel","City of Los Angeles","Del Rey",33.98657,-118.41603,"Entire home/apt",270,2,64,"202005",2.67,1,337
"9901",24087987,"Quiet Master, Palm Tree View,  Close to Downtown",5469474,"Angel BnB’s","City of Los Angeles","Koreatown",34.05528,-118.30321,"Private room",81,30,14,"202002",0.62,30,161
"9902",24098551,"S.B5- Affordable Private Room w/ AC in Central LA",31102550,"Hadrian","City of Los Angeles","East Hollywood",34.07916,-118.30769,"Private room",46,30,105,"202003",3.92,64,161
"9903",24098728,"Stylish and fully renovated flat in Mar Vista.",9649731,"Ugo&Charlotte","City of Los Angeles","Mar Vista",34.00328,-118.42735,"Entire home/apt",104,30,5,"201908",0.19,1,131
"9904",24100469,"CharmingHome Near Occidental College, Chinatown",181498352,"William","City of Los Angeles","Eagle Rock",34.12476,-118.21748,"Entire home/apt",90,30,28,"201911",1.06,1,365
"9905",24101887,"Bird Streets Home with Pool & Views",5080712,"Ben","City of Los Angeles","Hollywood Hills West",34.09577,-118.39537,"Entire home/apt",999,5,2,"202004",0.65,1,347
"9906",24102547,"Gorgeous 3bdrm House with Pool",78697065,"Hondo","City of Los Angeles","Valley Village",34.16924,-118.40389,"Entire home/apt",520,2,5,"201807",0.2,1,0
"9907",24111066,"Private Rm Chinatown/Little Tokyo/5min➡️LAC+USC⚕️",181600324,"Frankie","City of Los Angeles","Lincoln Heights",34.06802,-118.21526,"Private room",45,30,37,"202002",2.09,3,103
"9908",24116345,"Hollywood Hills Historic Art Deco Studio",3250883,"Nicole","City of Los Angeles","Hollywood Hills",34.11594,-118.31685,"Entire home/apt",115,2,100,"202003",3.76,1,0
"9909",24121016,"Private Studio in Eagle Rock",180105470,"Titina","City of Los Angeles","Eagle Rock",34.13049,-118.2211,"Entire home/apt",90,1,32,"202005",1.27,1,117
"9910",24131257,"Quiet Atwater Village Standalone Back House",13386054,"Kirk","City of Los Angeles","Atwater Village",34.11872,-118.26509,"Entire home/apt",95,5,27,"202002",1.11,1,0
"9911",24137932,"Private Studio with Deck",181858910,"Sadaf","City of Los Angeles","Sawtelle",34.03471,-118.46083,"Entire home/apt",82,4,38,"202003",1.48,1,63
"9912",24138938,"lovely 1 bed  Melrose  Apartment",2917044,"Carl","City of Los Angeles","Fairfax",34.08455,-118.34819,"Entire home/apt",150,30,4,"201806",0.15,1,179
"9913",24140082,"Modern Farmhouse Style Apartment",2181224,"Vajra","City of Los Angeles","North Hollywood",34.16443,-118.3761,"Entire home/apt",80,30,2,"201808",0.09,1,87
"9915",24141274,"Studio in Mid-City - LA (long term available)",25145441,"Heros","City of Los Angeles","Mid-City",34.03985,-118.34659,"Entire home/apt",90,30,2,"201906",0.16,1,335
"9917",24151310,"Boutique hotel like Bedroom",24975340,"Randy","City of Los Angeles","Carthay",34.06215,-118.36391,"Private room",120,4,1,"201911",0.14,3,363
"9918",24155338,"Small cozy studio near Beverley hills/Culver City",37269898,"Mike/Aziza","City of Los Angeles","Beverlywood",34.03763,-118.38969,"Entire home/apt",75,30,131,"202002",6.16,6,365
"9919",24156287,"Hollywood Cozmo Luxury 1 Bedroom #205",140108944,"Tyler","City of Los Angeles","Hollywood Hills",34.10509,-118.34018,"Entire home/apt",90,30,19,"202002",0.73,6,234
"9920",24157910,"1 Bedroom 1 Bath in Silicon Beach full amenities",1301164,"Adriana","City of Los Angeles","Westchester",33.97511,-118.41157,"Entire home/apt",100,30,1,"201808",0.04,1,95
"9921",24158894,"W.B1-Affordable Clean Private Room w/AC -Hollywood",31102550,"Hadrian","City of Los Angeles","Hollywood",34.10485,-118.31416,"Private room",50,30,99,"202002",3.78,64,161
"9922",24159311,"W.B4-Affordable Clean Private Room w/AC -Hollywood",31102550,"Hadrian","City of Los Angeles","Hollywood",34.10481,-118.31304,"Private room",50,30,70,"202005",2.71,64,175
"9923",24160098,"Quarantined Accommodations of West LA (E)",170082386,"Torrey","City of Los Angeles","Sawtelle",34.04467,-118.45676,"Entire home/apt",99,30,62,"202003",2.37,16,162
"9925",24162320,"Cozy loft in Los Angeles",88589032,"Moziko","City of Los Angeles","Valley Glen",34.18983,-118.42301,"Entire home/apt",105,1,102,"202004",3.84,8,308
"9926",24162453,"Room w/ private bath - beautiful apt in Los Feliz",2533563,"Megan","City of Los Angeles","Los Feliz",34.1149,-118.27698,"Private room",60,30,3,"201805",0.11,1,0
"9927",24162501,"Full Bed in Shared Loft - Hollywood/Vine",26860,"Elvina","City of Los Angeles","Hollywood",34.09988,-118.32969,"Hotel room",70,1,13,"202001",0.5,19,173
"9928",24163575,"[HOLLYWOOD] Twin Bed at AMAZING Location!",26860,"Elvina","City of Los Angeles","Hollywood",34.09996,-118.3294,"Hotel room",50,1,17,"202005",0.66,19,173
"9929",24164437,"LA Studio City Luxury+SANITIZED+PRIVATE+SAFE",139445078,"Andrew And Val","City of Los Angeles","Studio City",34.15151,-118.41757,"Entire home/apt",232,1,109,"202005",4.18,5,265
"9930",24170104,"Huge Suite in Prime Location",182159914,"Kelly","City of Los Angeles","Sawtelle",34.03857,-118.45798,"Private room",85,30,3,"202001",0.21,3,105
"9932",24183923,"** Very Private 1 Bedroom and Bathroom Retreat **",153183350,"Amanda","City of Los Angeles","Manchester Square",33.96759,-118.3131,"Private room",50,1,39,"201909",1.6,1,0
"9933",24184207,"Cozy Modern Studio Apartment in Universal City",182282851,"Serhat","City of Los Angeles","Hollywood Hills",34.12907,-118.34903,"Entire home/apt",100,30,2,"201812",0.09,1,0
"9934",24185552,"Chic Spanish Revival in West Hollywood",57648154,"Allison","City of Los Angeles","Beverly Grove",34.0707,-118.37061,"Entire home/apt",315,30,15,"201910",0.6,1,325
"9935",24185792,"True beauty",182067258,"Samantha","City of Los Angeles","Sherman Oaks",34.15347,-118.44747,"Entire home/apt",119,2,1,"201804",0.04,1,0
"9936",24186812,"LUXURY 1 bedroom apt in DTLA Amazing view!!",128170138,"Tom","City of Los Angeles","Westlake",34.05337,-118.261,"Entire home/apt",199,30,4,"201810",0.15,3,90
"9937",24188708,"Cozy 1 Bedroom Apt. in Mid-Town L A",100805965,"Anita","City of Los Angeles","West Adams",34.02974,-118.33823,"Entire home/apt",65,30,45,"201911",1.78,1,83
"9939",24203349,"Cozy, bright, private room & bath near attractions",147417067,"Jen","City of Los Angeles","Sun Valley",34.20715,-118.39911,"Private room",45,30,67,"202002",2.71,1,135
"9940",24205117,"Clean bedroom w/ AC and private bathroom near DTLA",3274049,"Carol","City of Los Angeles","Boyle Heights",34.05084,-118.19401,"Private room",100,2,14,"201809",0.56,2,0
"9941",24205273,"Private Room in adorable GARDEN HOME",5111518,"Will","City of Los Angeles","North Hollywood",34.18003,-118.38128,"Private room",90,31,10,"202005",0.39,6,47
"9943",24207083,"Gorgeous Spanish Villa in Silver Lake, CA",33591060,"Scott","City of Los Angeles","Silver Lake",34.09486,-118.25494,"Entire home/apt",300,30,5,"201908",0.22,1,38
"9944",24207741,"Private & Secure",182094105,"Harvey","City of Los Angeles","Mid-City",34.04714,-118.34816,"Entire home/apt",65,3,100,"202005",4.16,1,285
"9945",24208093,"Quiet|guesthouse|Mins from Hollywood",94842775,"Claudia","City of Los Angeles","North Hills",34.25102,-118.49201,"Entire home/apt",80,30,77,"202005",2.94,3,253
"9946",24209478,"Beautiful Townhouse in The Heart Of The Brentwood",107042077,"Sharlin","City of Los Angeles","Brentwood",34.04558,-118.4833,"Private room",80,1,1,"201902",0.06,1,177
"9948",24209960,"Sunny Hollywood 1 Bed 1 Bath - with Parking",159480876,"Urbanlux","City of Los Angeles","Hollywood",34.09705,-118.3467,"Entire home/apt",115,31,3,"201906",0.12,46,270
"9949",24210551,"BIG AND COZY 2BED 2 BATH APT  IN HOLLYWOOD",10488351,"Arthur","City of Los Angeles","East Hollywood",34.09992,-118.3071,"Entire home/apt",169,1,107,"201912",4.02,1,174
"9950",24213138,"Luxury Apt in Downtown Los Angles CA",163851546,"Saurav","City of Los Angeles","Westlake",34.05077,-118.26332,"Private room",60,30,29,"202002",1.11,1,0
"9951",24222476,"Private living room space with kitchen access",174094113,"Vanessa","City of Los Angeles","Encino",34.17018,-118.51969,"Shared room",90,20,17,"201812",0.64,2,0
"9952",24223131,"Hip, Historic Craftsman House near Sunset Blvd!",7075618,"Michelle & Barry","City of Los Angeles","Echo Park",34.07902,-118.26977,"Entire home/apt",139,30,66,"202003",2.77,2,0
"9954",24226747,"West Hollywood Double Suite l Remodeled",153321162,"Edward","City of Los Angeles","Fairfax",34.08436,-118.34925,"Entire home/apt",185,1,69,"202006",2.64,5,180
"9955",24228073,"Urban Flat | Neat & Clean | Pool & Gym",30713954,"Urban Flat","City of Los Angeles","Downtown",34.04768,-118.25888,"Entire home/apt",149,3,26,"202003",1.07,10,99
"9956",24229934,"Little Oasis in Venice/Private Yard/Rooftop deck",14803650,"Susi Alexa","City of Los Angeles","Venice",33.99542,-118.46437,"Entire home/apt",500,3,58,"202005",2.26,2,340
"9960",24234066,"Spanish Architecture Villa with Panoramic City Views",73235084,"Chris","City of Los Angeles","Hollywood Hills",34.11055,-118.34407,"Entire home/apt",255,3,58,"202003",2.41,1,35
"9961",24235501,"1 bedroom luxury apartment downtown LA",76055141,"Jun","City of Los Angeles","Westlake",34.05322,-118.26165,"Entire home/apt",85,1,2,"201804",0.08,1,0
"9962",24235864,"Perfect zen apartment w/ views and beautiful yard",10391370,"Adam","City of Los Angeles","Silver Lake",34.0839,-118.27319,"Entire home/apt",149,31,18,"202003",0.68,2,298
"9963",24242862,"Brick wall studio loft in Hollywood",47512514,"Anna Alona","City of Los Angeles","Hollywood",34.0906,-118.31457,"Entire home/apt",125,1,75,"202005",2.86,5,89
"9964",24245735,"Luxurious Resort Apartment in Downtown Los Angeles",182806928,"Urban","City of Los Angeles","Downtown",34.06329,-118.24736,"Entire home/apt",150,1,14,"201912",0.54,4,352
